Canadian CMA,Country,Continent,Gender,Population,Latitude,Longitude
Vancouver,Uzbekistan,Asia,Men+,15,49.246292,-123.116226
Vancouver,West Bank and Gaza Strip,Asia,Men+,45,49.246292,-123.116226
Vancouver,Yemen,Asia,Men+,40,49.246292,-123.116226
Vancouver,China,Asia,Men+,12030,49.246292,-123.116226
Vancouver,Hong Kong,Asia,Men+,1070,49.246292,-123.116226
Vancouver,Japan,Asia,Men+,405,49.246292,-123.116226
Vancouver,"Korea, North",Asia,Men+,10,49.246292,-123.116226
Vancouver,"Korea, South",Asia,Men+,2450,49.246292,-123.116226
Vancouver,Macao,Asia,Men+,15,49.246292,-123.116226
Vancouver,Mongolia,Asia,Men+,45,49.246292,-123.116226
Vancouver,Taiwan,Asia,Men+,480,49.246292,-123.116226
Vancouver,Cambodia,Asia,Men+,25,49.246292,-123.116226
Vancouver,Indonesia,Asia,Men+,245,49.246292,-123.116226
Vancouver,Malaysia,Asia,Men+,220,49.246292,-123.116226
Vancouver,Myanmar,Asia,Men+,40,49.246292,-123.116226
Vancouver,Philippines,Asia,Men+,6520,49.246292,-123.116226
Vancouver,Singapore,Asia,Men+,210,49.246292,-123.116226
Vancouver,Thailand,Asia,Men+,210,49.246292,-123.116226
Vancouver,Viet Nam,Asia,Men+,790,49.246292,-123.116226
Vancouver,Bangladesh,Asia,Men+,285,49.246292,-123.116226
Vancouver,India,Asia,Men+,15645,49.246292,-123.116226
Vancouver,Nepal,Asia,Men+,110,49.246292,-123.116226
Vancouver,Pakistan,Asia,Men+,1020,49.246292,-123.116226
Vancouver,Sri Lanka,Asia,Men+,270,49.246292,-123.116226
Vancouver,United States of America,North America,Women+,2685,49.246292,-123.116226
Vancouver,Costa Rica,North America,Women+,65,49.246292,-123.116226
Vancouver,El Salvador,North America,Women+,195,49.246292,-123.116226
Vancouver,Guatemala,North America,Women+,55,49.246292,-123.116226
Vancouver,Honduras,North America,Women+,145,49.246292,-123.116226
Vancouver,Mexico,North America,Women+,1250,49.246292,-123.116226
Vancouver,Nicaragua,North America,Women+,35,49.246292,-123.116226
Vancouver,Panama,North America,Women+,40,49.246292,-123.116226
Vancouver,Bahamas,North America,Women+,35,49.246292,-123.116226
Vancouver,Barbados,North America,Women+,10,49.246292,-123.116226
Vancouver,Cuba,North America,Women+,40,49.246292,-123.116226
Vancouver,Dominican Republic,North America,Women+,65,49.246292,-123.116226
Vancouver,Jamaica,North America,Women+,195,49.246292,-123.116226
Vancouver,Trinidad and Tobago,North America,Women+,35,49.246292,-123.116226
Vancouver,Argentina,South America,Women+,145,49.246292,-123.116226
Vancouver,Bolivia,South America,Women+,35,49.246292,-123.116226
Vancouver,Brazil,South America,Women+,2415,49.246292,-123.116226
Vancouver,Chile,South America,Women+,175,49.246292,-123.116226
Vancouver,Colombia,South America,Women+,415,49.246292,-123.116226
Vancouver,Ecuador,South America,Women+,60,49.246292,-123.116226
Vancouver,Guyana,South America,Women+,15,49.246292,-123.116226
Vancouver,Peru,South America,Women+,105,49.246292,-123.116226
Vancouver,Suriname,South America,Women+,10,49.246292,-123.116226
Vancouver,Venezuela,South America,Women+,250,49.246292,-123.116226
Vancouver,Austria,Europe,Women+,55,49.246292,-123.116226
Vancouver,Belgium,Europe,Women+,100,49.246292,-123.116226
Vancouver,France,Europe,Women+,590,49.246292,-123.116226
Vancouver,Germany,Europe,Women+,400,49.246292,-123.116226
Vancouver,Netherlands,Europe,Women+,85,49.246292,-123.116226
Vancouver,Switzerland,Europe,Women+,50,49.246292,-123.116226
Vancouver,Belarus,Europe,Women+,90,49.246292,-123.116226
Vancouver,Bulgaria,Europe,Women+,50,49.246292,-123.116226
Vancouver,Czechia,Europe,Women+,160,49.246292,-123.116226
Vancouver,Hungary,Europe,Women+,100,49.246292,-123.116226
Vancouver,Latvia,Europe,Women+,35,49.246292,-123.116226
Vancouver,Lithuania,Europe,Women+,40,49.246292,-123.116226
Vancouver,Moldova,Europe,Women+,110,49.246292,-123.116226
Vancouver,Poland,Europe,Women+,240,49.246292,-123.116226
Vancouver,Romania,Europe,Women+,255,49.246292,-123.116226
Vancouver,Russian Federation,Europe,Women+,1015,49.246292,-123.116226
Vancouver,Slovakia,Europe,Women+,135,49.246292,-123.116226
Vancouver,Ukraine,Europe,Women+,855,49.246292,-123.116226
Vancouver,Denmark,Europe,Women+,30,49.246292,-123.116226
Vancouver,Finland,Europe,Women+,40,49.246292,-123.116226
Vancouver,Iceland,Europe,Women+,20,49.246292,-123.116226
Vancouver,Ireland,Europe,Women+,810,49.246292,-123.116226
Vancouver,Norway,Europe,Women+,25,49.246292,-123.116226
Vancouver,Sweden,Europe,Women+,105,49.246292,-123.116226
Vancouver,United Kingdom,Europe,Women+,1870,49.246292,-123.116226
Vancouver,Albania,Europe,Women+,30,49.246292,-123.116226
Vancouver,Bosnia and Herzegovina,Europe,Women+,35,49.246292,-123.116226
Vancouver,Croatia,Europe,Women+,105,49.246292,-123.116226
Vancouver,Greece,Europe,Women+,50,49.246292,-123.116226
Vancouver,Italy,Europe,Women+,355,49.246292,-123.116226
Vancouver,Montenegro,Europe,Women+,10,49.246292,-123.116226
Vancouver,North Macedonia,Europe,Women+,25,49.246292,-123.116226
Vancouver,Portugal,Europe,Women+,35,49.246292,-123.116226
Vancouver,Serbia,Europe,Women+,235,49.246292,-123.116226
Vancouver,Slovenia,Europe,Women+,10,49.246292,-123.116226
Vancouver,Spain,Europe,Women+,230,49.246292,-123.116226
Vancouver,C̫te d'Ivoire,Africa,Women+,15,49.246292,-123.116226
Vancouver,Gambia,Africa,Women+,15,49.246292,-123.116226
Vancouver,Ghana,Africa,Women+,125,49.246292,-123.116226
Vancouver,Liberia,Africa,Women+,20,49.246292,-123.116226
Vancouver,Mali,Africa,Women+,10,49.246292,-123.116226
Vancouver,Nigeria,Africa,Women+,510,49.246292,-123.116226
Vancouver,Senegal,Africa,Women+,15,49.246292,-123.116226
Vancouver,Burundi,Africa,Women+,45,49.246292,-123.116226
Vancouver,Eritrea,Africa,Women+,550,49.246292,-123.116226
Vancouver,Ethiopia,Africa,Women+,200,49.246292,-123.116226
Vancouver,Kenya,Africa,Women+,95,49.246292,-123.116226
Vancouver,Madagascar,Africa,Women+,10,49.246292,-123.116226
Vancouver,Mauritius,Africa,Women+,70,49.246292,-123.116226
Vancouver,Rwanda,Africa,Women+,45,49.246292,-123.116226
Vancouver,Somalia,Africa,Women+,100,49.246292,-123.116226
Vancouver,South Sudan,Africa,Women+,10,49.246292,-123.116226
Vancouver,Tanzania,Africa,Women+,50,49.246292,-123.116226
Vancouver,Uganda,Africa,Women+,100,49.246292,-123.116226
Vancouver,Zimbabwe,Africa,Women+,75,49.246292,-123.116226
Vancouver,Algeria,Africa,Women+,25,49.246292,-123.116226
Vancouver,Egypt,Africa,Women+,215,49.246292,-123.116226
Vancouver,Libya,Africa,Women+,65,49.246292,-123.116226
Vancouver,Morocco,Africa,Women+,125,49.246292,-123.116226
Vancouver,Sudan,Africa,Women+,80,49.246292,-123.116226
Vancouver,Tunisia,Africa,Women+,45,49.246292,-123.116226
Vancouver,Cameroon,Africa,Women+,45,49.246292,-123.116226
Vancouver,"Congo, Democratic Republic of the",Africa,Women+,95,49.246292,-123.116226
Vancouver,Namibia,Africa,Women+,10,49.246292,-123.116226
Vancouver,"South Africa, Republic of",Africa,Women+,610,49.246292,-123.116226
Vancouver,Afghanistan,Asia,Women+,590,49.246292,-123.116226
Vancouver,Armenia,Asia,Women+,45,49.246292,-123.116226
Vancouver,Azerbaijan,Asia,Women+,30,49.246292,-123.116226
Vancouver,Bahrain,Asia,Women+,10,49.246292,-123.116226
Vancouver,Cyprus,Asia,Women+,10,49.246292,-123.116226
Vancouver,Georgia,Asia,Women+,20,49.246292,-123.116226
Vancouver,Iran,Asia,Women+,2855,49.246292,-123.116226
Vancouver,Iraq,Asia,Women+,645,49.246292,-123.116226
Vancouver,Israel,Asia,Women+,205,49.246292,-123.116226
Vancouver,Jordan,Asia,Women+,150,49.246292,-123.116226
Vancouver,Kazakhstan,Asia,Women+,175,49.246292,-123.116226
Vancouver,Kuwait,Asia,Women+,85,49.246292,-123.116226
Vancouver,Kyrgyzstan,Asia,Women+,70,49.246292,-123.116226
Vancouver,Lebanon,Asia,Women+,150,49.246292,-123.116226
Vancouver,Oman,Asia,Women+,15,49.246292,-123.116226
Vancouver,Qatar,Asia,Women+,30,49.246292,-123.116226
Vancouver,Saudi Arabia,Asia,Women+,185,49.246292,-123.116226
Vancouver,Syria,Asia,Women+,1565,49.246292,-123.116226
Vancouver,Tajikistan,Asia,Women+,15,49.246292,-123.116226
Vancouver,Turkey,Asia,Women+,305,49.246292,-123.116226
Vancouver,Turkmenistan,Asia,Women+,15,49.246292,-123.116226
Vancouver,United Arab Emirates,Asia,Women+,285,49.246292,-123.116226
Vancouver,Uzbekistan,Asia,Women+,25,49.246292,-123.116226
Vancouver,West Bank and Gaza Strip,Asia,Women+,40,49.246292,-123.116226
Vancouver,Yemen,Asia,Women+,10,49.246292,-123.116226
Vancouver,China,Asia,Women+,16940,49.246292,-123.116226
Vancouver,Hong Kong,Asia,Women+,1320,49.246292,-123.116226
Vancouver,Japan,Asia,Women+,1205,49.246292,-123.116226
Vancouver,"Korea, North",Asia,Women+,10,49.246292,-123.116226
Vancouver,"Korea, South",Asia,Women+,3675,49.246292,-123.116226
Vancouver,Macao,Asia,Women+,35,49.246292,-123.116226
Vancouver,Mongolia,Asia,Women+,65,49.246292,-123.116226
Vancouver,Taiwan,Asia,Women+,1170,49.246292,-123.116226
Vancouver,Brunei Darussalam,Asia,Women+,10,49.246292,-123.116226
Vancouver,Cambodia,Asia,Women+,50,49.246292,-123.116226
Vancouver,Indonesia,Asia,Women+,290,49.246292,-123.116226
Vancouver,Malaysia,Asia,Women+,290,49.246292,-123.116226
Vancouver,Myanmar,Asia,Women+,50,49.246292,-123.116226
Vancouver,Philippines,Asia,Women+,8570,49.246292,-123.116226
Vancouver,Singapore,Asia,Women+,205,49.246292,-123.116226
Vancouver,Thailand,Asia,Women+,345,49.246292,-123.116226
Vancouver,Viet Nam,Asia,Women+,1480,49.246292,-123.116226
Vancouver,Bangladesh,Asia,Women+,250,49.246292,-123.116226
Vancouver,India,Asia,Women+,14900,49.246292,-123.116226
Vancouver,Nepal,Asia,Women+,125,49.246292,-123.116226
Vancouver,Pakistan,Asia,Women+,830,49.246292,-123.116226
Vancouver,Sri Lanka,Asia,Women+,330,49.246292,-123.116226
Vancouver,United States of America,North America,Men+,2565,49.246292,-123.116226
Vancouver,Costa Rica,North America,Men+,40,49.246292,-123.116226
Vancouver,El Salvador,North America,Men+,125,49.246292,-123.116226
Vancouver,Guatemala,North America,Men+,65,49.246292,-123.116226
Vancouver,Honduras,North America,Men+,145,49.246292,-123.116226
Vancouver,Mexico,North America,Men+,1145,49.246292,-123.116226
Vancouver,Nicaragua,North America,Men+,55,49.246292,-123.116226
Vancouver,Panama,North America,Men+,10,49.246292,-123.116226
Vancouver,Bahamas,North America,Men+,20,49.246292,-123.116226
Vancouver,Barbados,North America,Men+,10,49.246292,-123.116226
Vancouver,Bermuda,North America,Men+,10,49.246292,-123.116226
Vancouver,Cuba,North America,Men+,15,49.246292,-123.116226
Vancouver,Cura̤ao,North America,Men+,10,49.246292,-123.116226
Vancouver,Dominican Republic,North America,Men+,60,49.246292,-123.116226
Vancouver,Haiti,North America,Men+,10,49.246292,-123.116226
Vancouver,Jamaica,North America,Men+,175,49.246292,-123.116226
Vancouver,Puerto Rico,North America,Men+,10,49.246292,-123.116226
Vancouver,Trinidad and Tobago,North America,Men+,35,49.246292,-123.116226
Vancouver,Argentina,South America,Men+,120,49.246292,-123.116226
Vancouver,Bolivia,South America,Men+,15,49.246292,-123.116226
Vancouver,Brazil,South America,Men+,2170,49.246292,-123.116226
Vancouver,Chile,South America,Men+,145,49.246292,-123.116226
Vancouver,Colombia,South America,Men+,395,49.246292,-123.116226
Vancouver,Ecuador,South America,Men+,60,49.246292,-123.116226
Vancouver,Peru,South America,Men+,115,49.246292,-123.116226
Vancouver,Uruguay,South America,Men+,15,49.246292,-123.116226
Vancouver,Venezuela,South America,Men+,145,49.246292,-123.116226
Vancouver,Austria,Europe,Men+,45,49.246292,-123.116226
Vancouver,Belgium,Europe,Men+,115,49.246292,-123.116226
Vancouver,France,Europe,Men+,670,49.246292,-123.116226
Vancouver,Germany,Europe,Men+,390,49.246292,-123.116226
Vancouver,Netherlands,Europe,Men+,125,49.246292,-123.116226
Vancouver,Switzerland,Europe,Men+,70,49.246292,-123.116226
Vancouver,Belarus,Europe,Men+,40,49.246292,-123.116226
Vancouver,Bulgaria,Europe,Men+,40,49.246292,-123.116226
Vancouver,Czechia,Europe,Men+,160,49.246292,-123.116226
Vancouver,Hungary,Europe,Men+,90,49.246292,-123.116226
Vancouver,Latvia,Europe,Men+,25,49.246292,-123.116226
Vancouver,Lithuania,Europe,Men+,30,49.246292,-123.116226
Vancouver,Moldova,Europe,Men+,80,49.246292,-123.116226
Vancouver,Poland,Europe,Men+,170,49.246292,-123.116226
Vancouver,Romania,Europe,Men+,115,49.246292,-123.116226
Vancouver,Russian Federation,Europe,Men+,655,49.246292,-123.116226
Vancouver,Slovakia,Europe,Men+,140,49.246292,-123.116226
Vancouver,Ukraine,Europe,Men+,640,49.246292,-123.116226
Vancouver,Denmark,Europe,Men+,65,49.246292,-123.116226
Vancouver,Finland,Europe,Men+,50,49.246292,-123.116226
Vancouver,Iceland,Europe,Men+,15,49.246292,-123.116226
Vancouver,Ireland,Europe,Men+,1205,49.246292,-123.116226
Vancouver,Norway,Europe,Men+,20,49.246292,-123.116226
Vancouver,Sweden,Europe,Men+,85,49.246292,-123.116226
Vancouver,United Kingdom,Europe,Men+,2545,49.246292,-123.116226
Vancouver,Albania,Europe,Men+,30,49.246292,-123.116226
Vancouver,Bosnia and Herzegovina,Europe,Men+,50,49.246292,-123.116226
Vancouver,Croatia,Europe,Men+,150,49.246292,-123.116226
Vancouver,Greece,Europe,Men+,100,49.246292,-123.116226
Vancouver,Italy,Europe,Men+,410,49.246292,-123.116226
Vancouver,North Macedonia,Europe,Men+,15,49.246292,-123.116226
Vancouver,Portugal,Europe,Men+,85,49.246292,-123.116226
Vancouver,Serbia,Europe,Men+,250,49.246292,-123.116226
Vancouver,Slovenia,Europe,Men+,25,49.246292,-123.116226
Vancouver,Spain,Europe,Men+,285,49.246292,-123.116226
Vancouver,C̫te d'Ivoire,Africa,Men+,20,49.246292,-123.116226
Vancouver,Gambia,Africa,Men+,15,49.246292,-123.116226
Vancouver,Ghana,Africa,Men+,160,49.246292,-123.116226
Vancouver,Nigeria,Africa,Men+,530,49.246292,-123.116226
Vancouver,Sierra Leone,Africa,Men+,10,49.246292,-123.116226
Vancouver,Burundi,Africa,Men+,25,49.246292,-123.116226
Vancouver,Eritrea,Africa,Men+,855,49.246292,-123.116226
Vancouver,Ethiopia,Africa,Men+,255,49.246292,-123.116226
Vancouver,Kenya,Africa,Men+,115,49.246292,-123.116226
Vancouver,Malawi,Africa,Men+,30,49.246292,-123.116226
Vancouver,Mauritius,Africa,Men+,75,49.246292,-123.116226
Vancouver,Rwanda,Africa,Men+,20,49.246292,-123.116226
Vancouver,Somalia,Africa,Men+,105,49.246292,-123.116226
Vancouver,Tanzania,Africa,Men+,20,49.246292,-123.116226
Vancouver,Uganda,Africa,Men+,85,49.246292,-123.116226
Vancouver,Zambia,Africa,Men+,10,49.246292,-123.116226
Vancouver,Zimbabwe,Africa,Men+,60,49.246292,-123.116226
Vancouver,Algeria,Africa,Men+,40,49.246292,-123.116226
Vancouver,Egypt,Africa,Men+,245,49.246292,-123.116226
Vancouver,Libya,Africa,Men+,65,49.246292,-123.116226
Vancouver,Morocco,Africa,Men+,95,49.246292,-123.116226
Vancouver,Sudan,Africa,Men+,65,49.246292,-123.116226
Vancouver,Tunisia,Africa,Men+,40,49.246292,-123.116226
Vancouver,Cameroon,Africa,Men+,40,49.246292,-123.116226
Vancouver,"Congo, Democratic Republic of the",Africa,Men+,130,49.246292,-123.116226
Vancouver,"Congo, Republic of the",Africa,Men+,10,49.246292,-123.116226
Vancouver,Namibia,Africa,Men+,25,49.246292,-123.116226
Vancouver,"South Africa, Republic of",Africa,Men+,595,49.246292,-123.116226
Vancouver,Afghanistan,Asia,Men+,625,49.246292,-123.116226
Vancouver,Armenia,Asia,Men+,35,49.246292,-123.116226
Vancouver,Azerbaijan,Asia,Men+,45,49.246292,-123.116226
Vancouver,Bahrain,Asia,Men+,25,49.246292,-123.116226
Vancouver,Cyprus,Asia,Men+,15,49.246292,-123.116226
Vancouver,Georgia,Asia,Men+,55,49.246292,-123.116226
Vancouver,Iran,Asia,Men+,2495,49.246292,-123.116226
Vancouver,Iraq,Asia,Men+,730,49.246292,-123.116226
Vancouver,Israel,Asia,Men+,270,49.246292,-123.116226
Vancouver,Jordan,Asia,Men+,130,49.246292,-123.116226
Vancouver,Kazakhstan,Asia,Men+,90,49.246292,-123.116226
Vancouver,Kuwait,Asia,Men+,105,49.246292,-123.116226
Vancouver,Kyrgyzstan,Asia,Men+,55,49.246292,-123.116226
Vancouver,Lebanon,Asia,Men+,115,49.246292,-123.116226
Vancouver,Oman,Asia,Men+,15,49.246292,-123.116226
Vancouver,Qatar,Asia,Men+,15,49.246292,-123.116226
Vancouver,Saudi Arabia,Asia,Men+,270,49.246292,-123.116226
Vancouver,Syria,Asia,Men+,1520,49.246292,-123.116226
Vancouver,Turkey,Asia,Men+,465,49.246292,-123.116226
Vancouver,Turkmenistan,Asia,Men+,20,49.246292,-123.116226
Vancouver,United Arab Emirates,Asia,Men+,225,49.246292,-123.116226
Vancouver,Uzbekistan,Asia,Men+,15,49.246292,-123.116226
Vancouver,West Bank and Gaza Strip,Asia,Men+,40,49.246292,-123.116226
Vancouver,Yemen,Asia,Men+,30,49.246292,-123.116226
Vancouver,China,Asia,Men+,11380,49.246292,-123.116226
Vancouver,Hong Kong,Asia,Men+,900,49.246292,-123.116226
Vancouver,Japan,Asia,Men+,375,49.246292,-123.116226
Vancouver,"Korea, North",Asia,Men+,10,49.246292,-123.116226
Vancouver,"Korea, South",Asia,Men+,2330,49.246292,-123.116226
Vancouver,Macao,Asia,Men+,15,49.246292,-123.116226
Vancouver,Mongolia,Asia,Men+,35,49.246292,-123.116226
Vancouver,Taiwan,Asia,Men+,385,49.246292,-123.116226
Vancouver,Cambodia,Asia,Men+,15,49.246292,-123.116226
Vancouver,Indonesia,Asia,Men+,240,49.246292,-123.116226
Vancouver,Malaysia,Asia,Men+,210,49.246292,-123.116226
Vancouver,Myanmar,Asia,Men+,40,49.246292,-123.116226
Vancouver,Philippines,Asia,Men+,6155,49.246292,-123.116226
Vancouver,Singapore,Asia,Men+,210,49.246292,-123.116226
Vancouver,Thailand,Asia,Men+,195,49.246292,-123.116226
Vancouver,Viet Nam,Asia,Men+,720,49.246292,-123.116226
Vancouver,Bangladesh,Asia,Men+,240,49.246292,-123.116226
Vancouver,India,Asia,Men+,14860,49.246292,-123.116226
Vancouver,Nepal,Asia,Men+,110,49.246292,-123.116226
Vancouver,Pakistan,Asia,Men+,960,49.246292,-123.116226
Vancouver,Sri Lanka,Asia,Men+,255,49.246292,-123.116226
Vancouver,United States of America,North America,Women+,2520,49.246292,-123.116226
Vancouver,Costa Rica,North America,Women+,65,49.246292,-123.116226
Vancouver,El Salvador,North America,Women+,190,49.246292,-123.116226
Vancouver,Guatemala,North America,Women+,55,49.246292,-123.116226
Vancouver,Honduras,North America,Women+,115,49.246292,-123.116226
Vancouver,Mexico,North America,Women+,1220,49.246292,-123.116226
Vancouver,Nicaragua,North America,Women+,25,49.246292,-123.116226
Vancouver,Panama,North America,Women+,40,49.246292,-123.116226
Vancouver,Bahamas,North America,Women+,35,49.246292,-123.116226
Vancouver,Barbados,North America,Women+,10,49.246292,-123.116226
Vancouver,Cuba,North America,Women+,40,49.246292,-123.116226
Vancouver,Dominican Republic,North America,Women+,45,49.246292,-123.116226
Vancouver,Jamaica,North America,Women+,185,49.246292,-123.116226
Vancouver,Trinidad and Tobago,North America,Women+,30,49.246292,-123.116226
Vancouver,Argentina,South America,Women+,110,49.246292,-123.116226
Vancouver,Bolivia,South America,Women+,35,49.246292,-123.116226
Vancouver,Brazil,South America,Women+,2380,49.246292,-123.116226
Vancouver,Chile,South America,Women+,165,49.246292,-123.116226
Vancouver,Colombia,South America,Women+,390,49.246292,-123.116226
Vancouver,Ecuador,South America,Women+,55,49.246292,-123.116226
Vancouver,Guyana,South America,Women+,10,49.246292,-123.116226
Vancouver,Peru,South America,Women+,100,49.246292,-123.116226
Vancouver,Suriname,South America,Women+,10,49.246292,-123.116226
Vancouver,Venezuela,South America,Women+,230,49.246292,-123.116226
Vancouver,Austria,Europe,Women+,40,49.246292,-123.116226
Vancouver,Belgium,Europe,Women+,100,49.246292,-123.116226
Vancouver,France,Europe,Women+,540,49.246292,-123.116226
Vancouver,Germany,Europe,Women+,385,49.246292,-123.116226
Vancouver,Netherlands,Europe,Women+,80,49.246292,-123.116226
Vancouver,Switzerland,Europe,Women+,50,49.246292,-123.116226
Vancouver,Belarus,Europe,Women+,75,49.246292,-123.116226
Vancouver,Bulgaria,Europe,Women+,50,49.246292,-123.116226
Vancouver,Czechia,Europe,Women+,150,49.246292,-123.116226
Vancouver,Hungary,Europe,Women+,100,49.246292,-123.116226
Vancouver,Latvia,Europe,Women+,35,49.246292,-123.116226
Vancouver,Lithuania,Europe,Women+,40,49.246292,-123.116226
Vancouver,Moldova,Europe,Women+,95,49.246292,-123.116226
Vancouver,Poland,Europe,Women+,220,49.246292,-123.116226
Vancouver,Romania,Europe,Women+,210,49.246292,-123.116226
