"REF_DATE","GEO","DGUID","Number of residential properties owned","Immigration status","Other immigration characteristics","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Other refugee admission category","Number of property owners","Number","223","units","0","v1340315831","103.1.2.22.11","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Other refugee admission category","Median of total assessment value","Dollars","81","units","0","v1340315836","103.1.2.22.6","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Other refugee admission category","Median family total income","Dollars","81","units","0","v1340315838","103.1.2.22.8","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Other refugee admission category","Median age of property owners","Years","308","units","0","v1340315830","103.1.2.22.10","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Other admission category","Number of property owners","Number","223","units","0","v1340315842","103.1.2.23.11","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Other admission category","Median of total assessment value","Dollars","81","units","0","v1340315847","103.1.2.23.6","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Other admission category","Median family total income","Dollars","81","units","0","v1340315849","103.1.2.23.8","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Other admission category","Median age of property owners","Years","308","units","0","v1340315841","103.1.2.23.10","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Immigrant landed in Canada prior to 1980","Number of property owners","Number","223","units","0","v1340315853","103.1.2.24.11","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Immigrant landed in Canada prior to 1980","Median of total assessment value","Dollars","81","units","0","v1340315858","103.1.2.24.6","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Immigrant landed in Canada prior to 1980","Median family total income","Dollars","81","units","0","v1340315860","103.1.2.24.8","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Immigrant landed in Canada prior to 1980","Median age of property owners","Years","308","units","0","v1340315852","103.1.2.24.10","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Unspecified admission category","Number of property owners","Number","223","units","0","v1340315655","103.1.2.25.11","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Unspecified admission category","Median of total assessment value","Dollars","81","units","0","v1340315660","103.1.2.25.6","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Unspecified admission category","Median family total income","Dollars","81","units","0","v1340315662","103.1.2.25.8","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Unspecified admission category","Median age of property owners","Years","308","units","0","v1340315654","103.1.2.25.10","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","America","Number of property owners","Number","223","units","0","v1340315886","103.1.2.28.11","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","America","Median of total assessment value","Dollars","81","units","0","v1340315891","103.1.2.28.6","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","America","Median family total income","Dollars","81","units","0","v1340315893","103.1.2.28.8","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","America","Median age of property owners","Years","308","units","0","v1340315885","103.1.2.28.10","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Europe","Number of property owners","Number","223","units","0","v1340315897","103.1.2.29.11","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Europe","Median of total assessment value","Dollars","81","units","0","v1340315902","103.1.2.29.6","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Europe","Median family total income","Dollars","81","units","0","v1340315904","103.1.2.29.8","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Europe","Median age of property owners","Years","308","units","0","v1340315896","103.1.2.29.10","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Africa","Number of property owners","Number","223","units","0","v1340315908","103.1.2.30.11","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Africa","Median of total assessment value","Dollars","81","units","0","v1340315913","103.1.2.30.6","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Africa","Median family total income","Dollars","81","units","0","v1340315915","103.1.2.30.8","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Africa","Median age of property owners","Years","308","units","0","v1340315907","103.1.2.30.10","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Asia","Number of property owners","Number","223","units","0","v1340315919","103.1.2.31.11","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Asia","Median of total assessment value","Dollars","81","units","0","v1340315924","103.1.2.31.6","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Asia","Median family total income","Dollars","81","units","0","v1340315926","103.1.2.31.8","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Asia","Median age of property owners","Years","308","units","0","v1340315918","103.1.2.31.10","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Oceania","Number of property owners","Number","223","units","0","v1340315930","103.1.2.32.11","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Oceania","Median of total assessment value","Dollars","81","units","0","v1340315935","103.1.2.32.6","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Oceania","Median family total income","Dollars","81","units","0","v1340315937","103.1.2.32.8","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Oceania","Median age of property owners","Years","308","units","0","v1340315929","103.1.2.32.10","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Other places of birth","Number of property owners","Number","223","units","0","v1340315941","103.1.2.33.11","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Other places of birth","Median of total assessment value","Dollars","81","units","0","v1340315946","103.1.2.33.6","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Other places of birth","Median family total income","Dollars","81","units","0","v1340315948","103.1.2.33.8","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Other places of birth","Median age of property owners","Years","308","units","0","v1340315940","103.1.2.33.10","","..","","","0"
"2020","Northwest Territories","2016A000261","Total, all number of properties owned categories","Immigrant","Unspecified place of birth","Number of property owners","Number","223","units","0","v1340315875","103.1.2.34.11","","..","","","0"
