"REF_DATE","GEO","DGUID","Single and multiple mother tongue responses (3)","Age (8D)","Gender (3)","Statistics (3)","Mother tongue (234)","Immigrant status and period of immigration (11)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Lacombe (CA), Alta.","2021S0504832","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Waray-Waray","2016 to 2021","","0","units","0","","129.1.1.3.1.55.10","15","","","","0"
"2021","Lacombe (CA), Alta.","2021S0504832","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Spanish","2016 to 2021","","0","units","0","","129.1.1.3.1.160.10","15","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Total - Mother tongue","2016 to 2021","","0","units","0","","130.1.1.2.1.1.10","1745","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","English","2016 to 2021","","0","units","0","","130.1.1.2.1.3.10","495","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Oromo","2016 to 2021","","0","units","0","","130.1.1.2.1.19.10","10","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Amharic","2016 to 2021","","0","units","0","","130.1.1.2.1.23.10","25","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Arabic","2016 to 2021","","0","units","0","","130.1.1.2.1.24.10","155","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Tigrigna","2016 to 2021","","0","units","0","","130.1.1.2.1.32.10","10","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Bikol","2016 to 2021","","0","units","0","","130.1.1.2.1.39.10","10","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Bisaya, n.o.s.","2016 to 2021","","0","units","0","","130.1.1.2.1.40.10","15","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Ilocano","2016 to 2021","","0","units","0","","130.1.1.2.1.44.10","20","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Tagalog (Pilipino, Filipino)","2016 to 2021","","0","units","0","","130.1.1.2.1.54.10","270","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Malayalam","2016 to 2021","","0","units","0","","130.1.1.2.1.67.10","10","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Tamil","2016 to 2021","","0","units","0","","130.1.1.2.1.68.10","10","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Telugu","2016 to 2021","","0","units","0","","130.1.1.2.1.69.10","15","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Slavic languages","2016 to 2021","","0","units","0","","130.1.1.2.1.81.10","50","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Polish","2016 to 2021","","0","units","0","","130.1.1.2.1.86.10","10","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Russian","2016 to 2021","","0","units","0","","130.1.1.2.1.87.10","10","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Serbo-Croatian","2016 to 2021","","0","units","0","","130.1.1.2.1.89.10","10","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Serbian","2016 to 2021","","0","units","0","","130.1.1.2.1.92.10","10","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Ukrainian","2016 to 2021","","0","units","0","","130.1.1.2.1.96.10","15","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","German","2016 to 2021","","0","units","0","","130.1.1.2.1.106.10","35","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Afrikaans","2016 to 2021","","0","units","0","","130.1.1.2.1.111.10","15","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Dutch","2016 to 2021","","0","units","0","","130.1.1.2.1.112.10","30","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Low German, n.o.s.","2016 to 2021","","0","units","0","","130.1.1.2.1.113.10","30","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Plautdietsch","2016 to 2021","","0","units","0","","130.1.1.2.1.115.10","20","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Bengali","2016 to 2021","","0","units","0","","130.1.1.2.1.127.10","10","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Gujarati","2016 to 2021","","0","units","0","","130.1.1.2.1.128.10","40","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Hindi","2016 to 2021","","0","units","0","","130.1.1.2.1.129.10","20","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Nepali","2016 to 2021","","0","units","0","","130.1.1.2.1.134.10","65","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Punjabi (Panjabi)","2016 to 2021","","0","units","0","","130.1.1.2.1.138.10","20","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Urdu","2016 to 2021","","0","units","0","","130.1.1.2.1.142.10","25","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Kurdish","2016 to 2021","","0","units","0","","130.1.1.2.1.146.10","25","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Portuguese","2016 to 2021","","0","units","0","","130.1.1.2.1.158.10","15","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Spanish","2016 to 2021","","0","units","0","","130.1.1.2.1.160.10","185","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Korean","2016 to 2021","","0","units","0","","130.1.1.2.1.164.10","15","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Akan (Twi)","2016 to 2021","","0","units","0","","130.1.1.2.1.167.10","25","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Igbo","2016 to 2021","","0","units","0","","130.1.1.2.1.175.10","10","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Swahili","2016 to 2021","","0","units","0","","130.1.1.2.1.186.10","35","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Yoruba","2016 to 2021","","0","units","0","","130.1.1.2.1.189.10","30","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Niger-Congo languages, n.i.e.","2016 to 2021","","0","units","0","","130.1.1.2.1.190.10","15","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Mandarin","2016 to 2021","","0","units","0","","130.1.1.2.1.203.10","10","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Total - Mother tongue","2016 to 2021","","0","units","0","","130.1.1.3.1.1.10","1895","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","English","2016 to 2021","","0","units","0","","130.1.1.3.1.3.10","500","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","French","2016 to 2021","","0","units","0","","130.1.1.3.1.4.10","20","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Oromo","2016 to 2021","","0","units","0","","130.1.1.3.1.19.10","10","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Somali","2016 to 2021","","0","units","0","","130.1.1.3.1.20.10","10","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Amharic","2016 to 2021","","0","units","0","","130.1.1.3.1.23.10","10","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Arabic","2016 to 2021","","0","units","0","","130.1.1.3.1.24.10","185","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Tigrigna","2016 to 2021","","0","units","0","","130.1.1.3.1.32.10","10","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Vietnamese","2016 to 2021","","0","units","0","","130.1.1.3.1.36.10","20","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Bisaya, n.o.s.","2016 to 2021","","0","units","0","","130.1.1.3.1.40.10","10","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Cebuano","2016 to 2021","","0","units","0","","130.1.1.3.1.41.10","40","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Ilocano","2016 to 2021","","0","units","0","","130.1.1.3.1.44.10","15","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Tagalog (Pilipino, Filipino)","2016 to 2021","","0","units","0","","130.1.1.3.1.54.10","340","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Morisyen","2016 to 2021","","0","units","0","","130.1.1.3.1.61.10","10","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Malayalam","2016 to 2021","","0","units","0","","130.1.1.3.1.67.10","10","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Slavic languages","2016 to 2021","","0","units","0","","130.1.1.3.1.81.10","45","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Polish","2016 to 2021","","0","units","0","","130.1.1.3.1.86.10","15","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Russian","2016 to 2021","","0","units","0","","130.1.1.3.1.87.10","20","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","German","2016 to 2021","","0","units","0","","130.1.1.3.1.106.10","55","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Afrikaans","2016 to 2021","","0","units","0","","130.1.1.3.1.111.10","10","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Dutch","2016 to 2021","","0","units","0","","130.1.1.3.1.112.10","30","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Low German, n.o.s.","2016 to 2021","","0","units","0","","130.1.1.3.1.113.10","30","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Plautdietsch","2016 to 2021","","0","units","0","","130.1.1.3.1.115.10","10","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Bengali","2016 to 2021","","0","units","0","","130.1.1.3.1.127.10","10","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Gujarati","2016 to 2021","","0","units","0","","130.1.1.3.1.128.10","35","","","","0"
"2021","Lethbridge (CMA), Alta.","2021S0503810","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Hindi","2016 to 2021","","0","units","0","","130.1.1.3.1.129.10","15","","","","0"
